Employee_ID,Training_Date,Training_Name,Training_Hours,Completion_Status,Assessment_Score
EMP11823,2023-06-03,Advanced Excel,24,Completed,70.1
EMP11823,2024-05-09,Communication Skills,16,Completed,67.2
EMP11823,2022-12-21,Project Management,24,Completed,80.5
EMP11824,2023-12-07,Project Management,40,Completed,66.8
EMP11824,2023-03-25,Data Analytics,40,In Progress,
EMP11825,2024-01-31,Project Management,24,Completed,72.3
EMP11827,2025-11-03,Advanced Excel,4,Completed,69.1
EMP11828,2025-05-07,Leadership Essentials,16,Completed,57.3
EMP11829,2024-10-14,Project Management,8,Completed,63.1
EMP11829,2023-05-16,Leadership Essentials,24,Completed,91.3
EMP11829,2025-12-01,Project Management,40,In Progress,
EMP11829,2023-11-07,Communication Skills,16,Completed,80.8
EMP11830,2020-11-20,Sales Negotiation,4,Completed,99.1
EMP11830,2024-03-14,Time Management,8,In Progress,
EMP11830,2022-06-26,Project Management,8,In Progress,
EMP11832,2025-04-18,COMMUNICATION SKILLS,16,In Progress,
EMP11832,2026-05-07,Power BI Fundamentals,4,Completed,74.0
EMP11832,2024-09-05,Advanced Excel,40,Completed,83.6
EMP11832,2022-09-08,Cyber Security,16,Completed,70.6
EMP11832,2023-09-09,Customer Handling,4,Completed,74.3
EMP11833,2020-10-29,Time Management,16,In Progress,
EMP11834,2021-06-23,Communication Skills,24,Completed,77.1
EMP11834,2024-11-01,Power BI Fundamentals,8,Completed,75.7
EMP11834,2024-01-07,Communication Skills,8,In Progress,
EMP11834,2024-02-02,Advanced Excel,16,In Progress,
EMP11836,2026-04-10,Power BI Fundamentals,8,Completed,83.6
EMP11836,2025-03-20,Customer Handling,40,Completed,87.6
EMP11837,2026-04-19,Time Management,16,In Progress,
EMP11837,2023-10-07,Advanced Excel,16,In Progress,
EMP11839,2026-01-07,Time Management,4,Completed,73.1
EMP11841,2025-04-01,Cyber Security,8,No Show,
EMP11841,2025-02-27,Cyber Security,16,Completed,80.7
EMP11843,2025-07-30,Project Management,8,Completed,89.6
EMP11843,2024-08-23,Project Management,24,Completed,79.4
EMP11843,2024-04-28,Communication Skills,4,No Show,
EMP11844,2024-11-29,Communication Skills,16,Completed,78.1
EMP11844,2024-08-06,Leadership Essentials,16,Completed,76.0
EMP11845,2022-05-14,SALES NEGOTIATION,8,Completed,76.2
EMP11846,2026-03-31,Sales Negotiation,8,Completed,89.3
EMP11846,2026-02-21,Leadership Essentials,24,Completed,72.1
EMP11846,2021-07-17,Customer Handling,24,In Progress,
EMP11846,2024-03-14,Cyber Security,4,Completed,79.6
EMP11846,2022-01-18,Advanced Excel,8,Completed,70.5
EMP11846,2025-07-03,Advanced Excel,4,Completed,59.7
EMP11847,2022-06-06,Sales Negotiation,16,Completed,94.1
EMP11847,2025-01-25,Data Analytics,24,Completed,74.0
EMP11847,2025-03-18,Time Management,16,Completed,67.7
EMP11848,2024-06-17,Project Management,4,Completed,79.4
EMP11849,2025-01-06,Time Management,4,In Progress,
EMP11849,2020-05-08,Cyber Security,4,Completed,90.1
EMP11850,2020-01-23,Communication Skills,4,Completed,63.3
EMP11850,2021-12-09,Time Management,8,Completed,69.4
EMP11850,2023-10-18,Leadership Essentials,4,Completed,60.7
EMP11850,2023-10-21,Customer Handling,16,Completed,86.1
EMP11850,2022-11-05,Leadership Essentials,4,Completed,82.6
EMP11851,2025-10-23,Time Management,4,Completed,100.0
EMP11852,2026-03-17,Leadership Essentials,16,Completed,90.2
EMP11852,2024-08-19,Sales Negotiation,24,Completed,87.3
EMP11852,2022-11-23,Customer Handling,40,Completed,74.5
EMP11853,2021-12-06,Data Analytics,16,Completed,68.8
EMP11853,2020-06-18,Cyber Security,16,No Show,
EMP11853,2024-01-11,Leadership Essentials,16,Completed,68.5
EMP11854,2025-06-03,Power BI Fundamentals,8,Completed,81.8
EMP11854,2023-12-02,Power BI Fundamentals,8,Completed,89.3
EMP11854,2023-07-31,Leadership Essentials,24,Completed,83.5
EMP11854,2022-08-30,Project Management,24,Completed,85.4
EMP11854,2023-02-01,Leadership Essentials,4,In Progress,
EMP11855,2023-09-14,Advanced Excel,24,In Progress,
EMP11855,2024-03-28,Sales Negotiation,24,Completed,74.6
EMP11855,2020-08-19,Advanced Excel,4,Completed,70.5
EMP11855,2023-11-17,Cyber Security,24,Completed,72.8
EMP11856,2024-02-19,Customer Handling,4,Completed,82.6
EMP11857,2026-04-16,Customer Handling,4,Completed,86.6
EMP11857,2026-02-08,Project Management,40,Completed,100.0
EMP11858,2023-01-06,Project Management,8,Completed,76.8
EMP11858,2024-02-29,Cyber Security,24,Completed,71.8
EMP11858,2024-03-28,Advanced Excel,8,In Progress,
EMP11859,2025-10-08,Power BI Fundamentals,8,Completed,96.9
EMP11859,2022-11-17,Project Management,4,Completed,68.1
EMP11861,2023-03-18,Sales Negotiation,24,In Progress,
EMP11862,2020-12-01,Time Management,8,Completed,53.0
EMP11862,2023-09-18,Leadership Essentials,40,No Show,
EMP11862,2019-05-23,Cyber Security,16,Completed,74.1
EMP11865,2024-11-20,Customer Handling,40,Completed,68.6
EMP11865,2020-11-01,Sales Negotiation,16,Completed,77.0
EMP11866,2025-06-24,Sales Negotiation,8,Completed,87.6
EMP11867,2026-03-16,Advanced Excel,8,Completed,80.0
EMP11868,2025-05-30,Project Management,16,Completed,66.8
EMP11868,2023-06-22,Time Management,16,Completed,66.4
EMP11869,2021-04-06,Advanced Excel,24,Completed,82.2
EMP11869,2023-07-02,Leadership Essentials,24,Completed,66.5
EMP11869,2024-04-03,Communication Skills,16,Completed,62.3
EMP11869,2021-09-19,Leadership Essentials,8,Completed,88.5
EMP11870,2022-08-05,Leadership Essentials,8,In Progress,
EMP11870,2023-05-01,Data Analytics,8,Completed,63.8
EMP11870,2021-02-27,Advanced Excel,8,In Progress,
EMP11872,2026-04-24,Project Management,8,Completed,73.4
EMP11873,2023-12-12,Cyber Security,24,Cancelled,
EMP11873,2024-08-26,Communication Skills,24,Completed,69.0
EMP11873,2023-09-22,Data Analytics,40,Completed,82.6
EMP11873,2025-02-25,Advanced Excel,4,Completed,78.6
EMP11873,2022-06-28,Communication Skills,4,Cancelled,
EMP11875,2025-02-15,Project Management,8,Completed,85.0
EMP11875,2025-10-11,Power BI Fundamentals,4,Completed,82.8
EMP11876,2022-11-10,Leadership Essentials,24,Completed,75.1
EMP11876,2023-05-26,Leadership Essentials,40,In Progress,
EMP11876,2024-03-09,Customer Handling,4,Completed,77.3
EMP11880,2026-06-24,Leadership Essentials,8,In Progress,
EMP11882,2023-01-09,Advanced Excel,16,Completed,100.0
EMP11882,2022-12-26,Leadership Essentials,16,In Progress,
EMP11882,2020-08-12,Customer Handling,8,Completed,71.5
EMP11882,2021-05-14,Advanced Excel,40,Completed,90.7
EMP11883,2024-08-12,Customer Handling,24,Completed,86.7
EMP11883,2022-12-12,Project Management,24,Completed,80.1
EMP11884,2023-06-12,Time Management,4,Completed,92.9
EMP11884,2025-11-02,Cyber Security,40,In Progress,
EMP11884,2025-05-31,Customer Handling,24,Completed,69.6
EMP11887,2025-08-04,Data Analytics,8,Completed,79.9
EMP11887,2026-03-03,Data Analytics,16,Completed,82.6
EMP11888,2026-06-19,Time Management,4,Completed,64.0
EMP11894,2025-01-17,Sales Negotiation,16,Cancelled,
EMP11894,2026-06-07,Advanced Excel,16,Completed,70.4
EMP11896,2026-06-07,Data Analytics,16,Completed,64.4
EMP11896,2024-08-24,Project Management,8,Cancelled,
EMP11897,2026-02-12,Data Analytics,16,Completed,75.8
EMP11898,2022-12-10,Time Management,4,In Progress,
EMP11900,2026-01-18,Cyber Security,8,Completed,91.2
EMP11900,2024-04-07,Sales Negotiation,4,Completed,66.4
EMP11900,2026-04-07,Advanced Excel,4,Completed,69.3
EMP11901,2024-09-22,Power BI Fundamentals,8,Cancelled,
EMP11901,2025-10-10,Power BI Fundamentals,4,Completed,86.6
EMP11901,2024-07-25,Communication Skills,16,Completed,74.3
EMP11903,2022-05-28,Time Management,16,In Progress,
EMP11903,2021-04-20,Sales Negotiation,16,Completed,70.1
EMP11903,2022-08-21,Sales Negotiation,4,Completed,67.0
EMP11903,2021-10-26,Customer Handling,8,Completed,93.1
EMP11904,2026-05-26,Project Management,8,Completed,90.3
EMP11905,2026-05-06,Sales Negotiation,8,Completed,81.7
EMP11906,2025-10-19,Communication Skills,40,In Progress,
EMP11906,2026-03-04,Advanced Excel,8,Completed,80.1
EMP11906,2025-10-29,Customer Handling,40,Completed,73.3
EMP11906,2025-02-05,Customer Handling,40,Completed,90.8
EMP11909,2024-10-08,Advanced Excel,8,In Progress,
EMP11909,2024-12-12,Project Management,16,Cancelled,
EMP11910,2022-12-06,Power BI Fundamentals,16,Completed,82.8
EMP11911,2022-09-18,Communication Skills,16,Completed,64.5
EMP11911,2019-12-18,Communication Skills,8,Completed,66.5
EMP11911,2021-10-06,Advanced Excel,4,In Progress,
EMP11911,2019-10-08,Advanced Excel,8,Cancelled,
EMP11911,2019-12-19,Sales Negotiation,16,Completed,60.1
EMP11911,2022-01-16,Leadership Essentials,4,Completed,73.1
EMP11911,2021-10-24,Communication Skills,16,In Progress,
EMP11911,2021-11-01,Leadership Essentials,4,Completed,76.7
EMP11913,2022-08-21,Communication Skills,24,Completed,89.3
EMP11913,2024-01-28,Sales Negotiation,16,Completed,59.5
EMP11913,2025-06-15,Cyber Security,16,Completed,54.4
EMP11914,2024-12-02,Communication Skills,16,Completed,68.9
EMP11915,2025-09-15,Sales Negotiation,8,No Show,
EMP11916,2026-01-09,Advanced Excel,24,Completed,49.4
EMP11916,2023-12-03,Project Management,16,Completed,83.1
EMP11916,2026-05-28,Communication Skills,16,Completed,88.2
EMP11917,2024-11-19,Time Management,16,Completed,49.6
EMP11918,2023-10-04,Power BI Fundamentals,8,Completed,73.4
EMP11920,2023-06-17,Power BI Fundamentals,24,Completed,86.2
EMP11922,2025-09-19,PROJECT MANAGEMENT,8,Completed,76.2
EMP11922,2025-09-11,Customer Handling,16,Completed,66.9
EMP11922,2022-08-01,Sales Negotiation,40,Completed,68.6
EMP11923,2024-06-03,Data Analytics,8,In Progress,
EMP11924,2021-03-26,Power BI Fundamentals,16,Completed,75.2
EMP11924,2021-01-01,Advanced Excel,8,Completed,80.2
EMP11924,2022-03-23,Data Analytics,4,In Progress,
EMP11925,2024-01-18,Communication Skills,4,Completed,83.1
EMP11925,2022-07-29,Project Management,16,Completed,86.7
EMP11925,2023-12-29,Cyber Security,4,Completed,84.0
EMP11928,2025-04-07,Sales Negotiation,8,Completed,69.2
EMP11928,2026-02-11,Time Management,24,Completed,67.7
EMP11928,2026-06-09,Power BI Fundamentals,16,Cancelled,
EMP11929,2024-09-08,Communication Skills,24,Completed,81.5
EMP11929,2025-07-19,Cyber Security,8,Completed,80.8
EMP11929,2025-09-30,Communication Skills,16,In Progress,
EMP11929,2025-08-23,Advanced Excel,8,Cancelled,
EMP11930,2024-04-09,Customer Handling,8,Cancelled,
EMP11932,2025-04-16,Cyber Security,16,Completed,74.7
EMP11932,2025-01-20,Data Analytics,16,Completed,81.9
EMP11932,2025-09-21,Customer Handling,8,Cancelled,
EMP11932,2022-10-02,Time Management,16,No Show,
EMP11932,2025-03-27,Advanced Excel,4,Completed,50.2
EMP11934,2019-08-27,Data Analytics,16,Completed,78.0
EMP11935,2023-12-09,Sales Negotiation,4,Completed,92.3
EMP11935,2026-03-20,Advanced Excel,8,Completed,55.1
EMP11936,2023-03-20,Advanced Excel,16,In Progress,
EMP11936,2022-07-21,Communication Skills,24,Completed,57.4
EMP11937,2023-07-03,Leadership Essentials,8,Completed,91.1
EMP11938,2024-05-17,Sales Negotiation,8,Completed,77.2
EMP11938,2025-09-08,Data Analytics,8,In Progress,
EMP11939,2023-11-11,Customer Handling,16,No Show,
EMP11940,2022-04-19,Leadership Essentials,24,Completed,95.6
EMP11940,2022-12-21,Sales Negotiation,8,Completed,78.7
EMP11940,2023-08-05,Power BI Fundamentals,8,Completed,84.2
EMP11942,2021-07-29,Sales Negotiation,16,Completed,84.6
EMP11942,2022-04-23,Project Management,24,Completed,76.9
EMP11942,2019-07-31,Customer Handling,8,Completed,80.2
EMP11942,2023-12-07,Advanced Excel,8,Completed,79.7
EMP11945,2022-07-29,Power BI Fundamentals,16,Completed,79.8
EMP11945,2022-08-01,Advanced Excel,8,Completed,88.1
EMP11945,2023-12-02,Project Management,16,Completed,71.3
EMP11945,2023-09-28,Cyber Security,16,Completed,79.5
EMP11945,2022-12-05,COMMUNICATION SKILLS,16,Completed,85.0
EMP11947,2026-01-18,Data Analytics,16,Completed,81.5
EMP11948,2026-02-09,Cyber Security,24,Completed,98.2
EMP11948,2024-05-23,Power BI Fundamentals,8,Completed,90.9
EMP11948,2024-06-29,Cyber Security,8,Completed,85.3
EMP11948,2024-09-18,Power BI Fundamentals,8,Completed,73.9
EMP11953,2025-02-03,Project Management,16,In Progress,
EMP11953,2024-10-09,Leadership Essentials,4,Completed,67.3
EMP11955,2025-12-13,Sales Negotiation,16,No Show,
EMP11956,2023-11-02,Customer Handling,8,Completed,85.3
EMP11956,2021-01-21,Project Management,16,Cancelled,
EMP11956,2022-06-11,Advanced Excel,16,Completed,95.1
EMP11956,2025-03-08,Leadership Essentials,16,In Progress,
EMP11956,2023-11-05,Cyber Security,40,In Progress,
EMP11957,2022-10-17,Cyber Security,40,Cancelled,
EMP11957,2023-11-10,Communication Skills,24,Completed,70.9
EMP11958,2025-12-17,Customer Handling,16,Completed,61.9
EMP11959,2023-07-16,Communication Skills,8,Completed,65.8
EMP11959,2023-12-02,Cyber Security,4,Completed,74.9
EMP11960,2024-10-02,Data Analytics,4,No Show,
EMP11960,2023-02-10,Time Management,24,Completed,63.7
EMP11960,2023-05-22,Customer Handling,8,Completed,78.5
EMP11961,2025-07-29,Power BI Fundamentals,16,In Progress,
EMP11961,2025-12-30,Time Management,16,Completed,83.9
EMP11961,2025-07-22,Sales Negotiation,24,In Progress,
EMP11964,2021-06-29,Power BI Fundamentals,16,In Progress,
EMP11964,2021-07-06,Cyber Security,4,Completed,65.4
EMP11965,2022-02-24,Advanced Excel,8,Completed,66.5
EMP11966,2022-06-09,Leadership Essentials,16,Completed,67.4
EMP11966,2023-11-14,Communication Skills,16,Completed,94.8
EMP11967,2025-04-25,Advanced Excel,24,Completed,40.4
EMP11968,2023-02-27,Communication Skills,8,Completed,67.5
EMP11968,2023-12-12,Advanced Excel,4,Completed,86.2
EMP11969,2023-03-06,Leadership Essentials,24,Completed,68.9
EMP11969,2023-06-27,Leadership Essentials,8,Completed,82.2
EMP11969,2025-01-28,Time Management,8,Completed,55.2
EMP11969,2024-10-31,Customer Handling,16,Cancelled,
EMP11970,2026-05-16,Communication Skills,16,In Progress,
EMP11970,2026-02-08,Advanced Excel,4,In Progress,
EMP11971,2022-12-14,Power BI Fundamentals,8,Completed,77.4
EMP11972,2022-04-07,Advanced Excel,8,Completed,75.6
EMP11972,2023-10-17,Customer Handling,24,Completed,87.8
EMP11973,2026-06-27,Communication Skills,24,Completed,59.6
EMP11974,2023-09-11,Time Management,4,Completed,78.1
EMP11974,2024-05-15,Cyber Security,8,In Progress,
EMP11978,2026-05-23,Cyber Security,40,Completed,66.2
EMP11978,2026-04-20,Cyber Security,16,Completed,70.9
EMP11978,2025-04-18,Advanced Excel,4,In Progress,
EMP11978,2026-04-05,Communication Skills,16,Completed,100.0
EMP11979,2023-01-24,Customer Handling,24,Completed,75.8
EMP11979,2025-01-29,Sales Negotiation,4,Completed,75.3
EMP11980,2021-10-12,Communication Skills,24,Completed,85.6
EMP11980,2023-10-20,Data Analytics,40,In Progress,
EMP11981,2024-05-16,Communication Skills,16,Completed,67.8
EMP11981,2024-04-12,Project Management,8,Completed,86.5
EMP11982,2025-09-06,Customer Handling,40,Completed,81.0
EMP11982,2024-11-28,Time Management,16,Completed,73.5
EMP11983,2025-04-28,Customer Handling,24,Completed,75.9
EMP11983,2025-11-12,Leadership Essentials,40,Completed,71.5
EMP11983,2026-01-09,Advanced Excel,16,No Show,
EMP11983,2025-12-03,Data Analytics,16,Completed,72.5
EMP11983,2026-03-22,Power BI Fundamentals,4,Completed,93.9
EMP11984,2023-03-14,Time Management,16,Cancelled,
EMP11984,2025-04-11,Sales Negotiation,8,Completed,81.5
EMP11984,2024-03-05,Customer Handling,4,Cancelled,
EMP11984,2022-07-20,Communication Skills,40,Completed,64.7
EMP11988,2026-03-16,Data Analytics,40,Completed,92.8
EMP11988,2026-05-15,Project Management,4,Completed,86.2
EMP11989,2026-02-10,Advanced Excel,24,Completed,69.0
EMP11989,2021-07-01,Data Analytics,4,In Progress,
EMP11991,2023-03-22,Data Analytics,16,Completed,98.2
EMP11991,2024-01-09,Project Management,40,Completed,100.0
EMP11991,2021-05-15,Sales Negotiation,8,Completed,83.1
EMP11992,2023-01-16,Data Analytics,24,In Progress,
EMP11992,2023-07-14,Leadership Essentials,40,In Progress,
EMP11993,2022-11-06,Sales Negotiation,16,Completed,82.8
EMP11993,2020-09-09,Cyber Security,24,Completed,84.6
EMP11993,2019-08-24,Project Management,8,Completed,64.2
EMP11993,2021-02-06,Leadership Essentials,16,Cancelled,
EMP11994,2022-02-16,Data Analytics,8,Completed,82.8
EMP11995,2024-04-06,Customer Handling,16,Completed,85.9
EMP11996,2024-09-23,Advanced Excel,16,Completed,86.1
EMP11996,2025-08-28,Data Analytics,8,Completed,80.1
EMP11997,2020-01-21,Leadership Essentials,16,Completed,87.2
EMP11999,2025-08-25,Time Management,16,Completed,81.8
EMP11999,2025-03-06,Project Management,24,In Progress,
EMP12000,2026-04-29,Sales Negotiation,16,Completed,100.0
EMP12000,2025-10-04,Time Management,16,In Progress,
EMP12000,2025-11-22,Leadership Essentials,40,Completed,77.3
EMP12001,2024-09-04,Sales Negotiation,8,In Progress,
EMP12002,2025-11-26,Communication Skills,8,Completed,79.8
EMP12002,2026-05-01,Sales Negotiation,4,Completed,94.5
EMP12002,2024-01-31,Advanced Excel,16,In Progress,
EMP12002,2024-09-19,Leadership Essentials,16,Completed,51.9
EMP12003,2022-08-05,Leadership Essentials,16,Completed,83.7
EMP12003,2022-01-26,Time Management,8,In Progress,
EMP12004,2022-05-25,Customer Handling,4,Completed,84.0
EMP12004,2023-09-29,Communication Skills,4,In Progress,
EMP12004,2025-11-25,Power BI Fundamentals,16,Completed,69.8
EMP12004,2023-04-26,Power BI Fundamentals,8,Completed,61.6
EMP12005,2023-12-20,Data Analytics,16,Completed,86.6
EMP12005,2025-12-24,Data Analytics,8,Completed,61.2
EMP12005,2024-06-20,Advanced Excel,24,In Progress,
EMP12005,2024-01-14,Advanced Excel,8,Completed,69.7
EMP12006,2022-02-26,Customer Handling,16,In Progress,
EMP12006,2022-02-01,Project Management,24,Cancelled,
EMP12006,2021-04-07,Sales Negotiation,24,Completed,90.0
EMP12006,2021-01-03,Sales Negotiation,24,Completed,96.2
EMP12006,2023-12-26,Project Management,24,Completed,91.6
EMP12007,2024-08-31,Power BI Fundamentals,16,Completed,76.4
EMP12007,2024-07-18,Customer Handling,16,Completed,81.7
EMP12009,2025-05-28,Sales Negotiation,8,No Show,
EMP12009,2025-07-10,Customer Handling,8,Completed,90.3
EMP12009,2024-10-23,Project Management,8,In Progress,
EMP12010,2023-12-30,Sales Negotiation,8,In Progress,
EMP12011,2024-06-15,Leadership Essentials,16,Completed,68.0
EMP12011,2023-05-18,Project Management,4,Completed,79.9
EMP12012,2023-02-06,Customer Handling,40,Completed,66.9
EMP12012,2021-12-22,Project Management,16,Completed,61.5
EMP12014,2025-12-12,Power BI Fundamentals,8,Completed,74.6
EMP12014,2025-03-11,Time Management,16,Completed,66.7
EMP12015,2025-10-24,Sales Negotiation,16,Completed,90.1
EMP12015,2024-12-23,Advanced Excel,4,Completed,66.3
EMP12015,2025-06-12,Customer Handling,16,No Show,
EMP12016,2024-08-17,Power BI Fundamentals,16,Completed,81.2
EMP12016,2025-06-08,Leadership Essentials,4,Completed,100.0
EMP12017,2024-03-25,Data Analytics,4,Completed,79.0
EMP12017,2025-09-21,Cyber Security,40,In Progress,
EMP12020,2022-08-01,Communication Skills,8,Completed,78.7
EMP12020,2021-10-14,Data Analytics,8,Completed,100.0
EMP12020,2023-12-06,Project Management,8,Completed,70.2
EMP12023,2025-02-06,Sales Negotiation,16,Cancelled,
EMP12023,2025-09-03,Leadership Essentials,8,Completed,89.1
EMP12023,2023-11-24,Communication Skills,8,Completed,91.5
EMP12026,2025-12-01,Time Management,40,Completed,100.0
EMP12026,2022-08-22,Cyber Security,16,Completed,60.6
EMP12027,2022-12-22,Project Management,24,Completed,77.0
EMP12027,2022-09-14,Communication Skills,4,In Progress,
EMP12027,2023-11-20,Advanced Excel,8,Completed,82.5
EMP12029,2023-06-02,Communication Skills,8,Completed,87.3
EMP12030,2025-02-12,Cyber Security,24,In Progress,
EMP12031,2023-01-27,Advanced Excel,16,Completed,76.6
EMP12031,2023-10-24,Customer Handling,40,Completed,45.9
EMP12031,2020-02-17,POWER BI FUNDAMENTALS,16,In Progress,
EMP12033,2024-07-16,Sales Negotiation,40,Completed,92.6
EMP12033,2023-07-20,Power BI Fundamentals,24,Completed,63.7
EMP12033,2023-10-04,Data Analytics,8,Completed,80.4
EMP12033,2025-07-06,Customer Handling,16,Completed,95.8
EMP12033,2024-11-03,Project Management,40,Cancelled,
EMP12033,2023-08-29,Project Management,16,Completed,62.9
EMP12034,2022-11-22,Cyber Security,8,Completed,84.9
EMP12035,2025-01-20,Time Management,16,Completed,77.4
