Employee_ID,Event_Date,Event_Type,Old_Department_ID,New_Department_ID,Event_Reason
EMP11631,2025-11-26,Manager Change,101.0,101.0,Reporting-line change
EMP11631,2024-10-19,Leave of Absence,101.0,101.0,Temporary leave
EMP11632,2022-01-26,Joining,,,Initial employment
EMP11632,2025-10-29,Transfer,102.0,104.0,Business transfer
EMP11632,2024-04-06,Promotion,102.0,102.0,Role progression
EMP11633,2022-07-12,Joining,,,Initial employment
EMP11633,2025-08-12,Resignation,102.0,102.0,Voluntary exit
EMP11633,2026-05-17,Resignation,102.0,102.0,Voluntary exit
EMP11633,2025-10-18,Transfer,102.0,107.0,Business transfer
EMP11634,2023-12-12,Joining,,,Initial employment
EMP11634,2024-08-13,Promotion,106.0,106.0,Role progression
EMP11635,2024-12-27,Joining,,,Initial employment
EMP11635,2026-06-11,Termination,108.0,108.0,Involuntary exit
EMP11636,2023-02-13,Joining,,,Initial employment
EMP11637,2021-10-13,Joining,,,Initial employment
EMP11637,2026-02-10,Transfer,107.0,108.0,Business transfer
EMP11638,2021-08-10,Joining,,,Initial employment
EMP11639,2019-03-13,Joining,,,Initial employment
EMP11639,2023-12-16,Transfer,104.0,106.0,Business transfer
EMP11639,2024-01-22,Leave of Absence,104.0,104.0,Temporary leave
EMP11640,2023-08-18,Joining,,,Initial employment
EMP11641,2022-07-15,Joining,,,Initial employment
EMP11642,2022-09-06,Joining,,,Initial employment
EMP11643,2024-11-24,Joining,,,Initial employment
EMP11644,2021-06-01,Joining,,,Initial employment
EMP11645,2019-05-19,Joining,,,Initial employment
EMP11645,2024-11-13,Manager Change,105.0,105.0,Reporting-line change
EMP11645,2021-07-06,Promotion,105.0,105.0,Role progression
EMP11646,2026-04-16,Joining,,,Initial employment
EMP11647,2025-05-09,Joining,,,Initial employment
EMP11648,2023-02-13,Joining,,,Initial employment
EMP11649,2025-09-29,Joining,,,Initial employment
EMP11650,2025-12-28,Joining,,,Initial employment
EMP11651,2021-01-02,Joining,,,Initial employment
EMP11652,2023-10-15,Joining,,,Initial employment
EMP11652,2025-04-12,Termination,101.0,101.0,Involuntary exit
EMP11652,2024-05-01,Transfer,101.0,102.0,Business transfer
EMP11653,2020-02-28,Joining,,,Initial employment
EMP11653,2023-01-04,Promotion,105.0,105.0,Role progression
EMP11653,2024-07-27,Promotion,105.0,105.0,Role progression
EMP11654,2023-05-11,Joining,,,Initial employment
EMP11654,2025-12-02,Transfer,103.0,108.0,Business transfer
EMP11654,2026-03-13,Promotion,103.0,103.0,Role progression
EMP11655,2020-01-25,Joining,,,Initial employment
EMP11655,2024-12-31,Termination,105.0,105.0,Involuntary exit
EMP11656,2019-12-08,Joining,,,Initial employment
EMP11656,2021-09-25,Manager Change,101.0,101.0,Reporting-line change
EMP11657,2021-08-03,Joining,,,Initial employment
EMP11657,2023-12-04,Transfer,101.0,104.0,Business transfer
EMP11658,2020-09-05,Joining,,,Initial employment
EMP11658,2026-03-03,Resignation,103.0,103.0,Voluntary exit
EMP11658,2025-10-15,Leave of Absence,103.0,103.0,Temporary leave
EMP11658,2021-08-01,Promotion,103.0,103.0,Role progression
EMP11658,2023-06-17,Resignation,103.0,103.0,Voluntary exit
EMP11659,2020-05-07,Joining,,,Initial employment
EMP11659,2025-04-01,Manager Change,108.0,108.0,Reporting-line change
EMP11659,2025-03-17,Leave of Absence,108.0,108.0,Temporary leave
EMP11659,2023-11-14,Leave of Absence,108.0,108.0,Temporary leave
EMP11659,2025-06-10,Manager Change,108.0,108.0,Reporting-line change
EMP11659,2021-11-03,Promotion,108.0,108.0,Role progression
EMP11660,2019-07-11,Joining,,,Initial employment
EMP11660,2024-02-19,Manager Change,103.0,103.0,Reporting-line change
EMP11661,2020-05-13,Joining,,,Initial employment
EMP11661,2022-12-18,Promotion,103.0,103.0,Role progression
EMP11662,2021-04-01,Joining,,,Initial employment
EMP11662,2022-12-02,Manager Change,106.0,106.0,Reporting-line change
EMP11663,2023-10-02,Joining,,,Initial employment
EMP11664,2022-06-10,Joining,,,Initial employment
EMP11664,2025-11-03,Promotion,102.0,102.0,Role progression
EMP11665,2024-05-22,Joining,,,Initial employment
EMP11666,2019-08-15,Joining,,,Initial employment
EMP11666,2023-10-16,Leave of Absence,102.0,102.0,Temporary leave
EMP11666,2021-09-21,Manager Change,102.0,102.0,Reporting-line change
EMP11666,2022-02-24,Transfer,102.0,104.0,Business transfer
EMP11667,2022-10-26,Joining,,,Initial employment
EMP11667,2023-04-28,Termination,108.0,108.0,Involuntary exit
EMP11668,2024-12-26,Joining,,,Initial employment
EMP11669,2021-03-27,Joining,,,Initial employment
EMP11669,2025-03-27,Promotion,103.0,103.0,Role progression
EMP11669,2024-04-23,Promotion,103.0,103.0,Role progression
EMP11670,2023-01-13,Joining,,,Initial employment
EMP11670,2023-08-28,Manager Change,101.0,101.0,Reporting-line change
EMP11671,2021-12-22,Joining,,,Initial employment
EMP11671,2023-02-26,Termination,102.0,102.0,Involuntary exit
EMP11671,2025-07-21,Resignation,102.0,102.0,Voluntary exit
EMP11671,2025-11-17,Transfer,102.0,105.0,Business transfer
EMP11672,2019-04-14,Joining,,,Initial employment
EMP11672,2023-09-19,Manager Change,107.0,107.0,Reporting-line change
EMP11672,2024-10-17,Manager Change,107.0,107.0,Reporting-line change
EMP11672,2023-03-13,Promotion,107.0,107.0,Role progression
EMP11672,2022-03-25,Promotion,107.0,107.0,Role progression
EMP11672,2023-01-27,Manager Change,107.0,107.0,Reporting-line change
EMP11673,2024-02-18,Joining,,,Initial employment
EMP11674,2021-05-20,Joining,,,Initial employment
EMP11674,2022-04-19,Transfer,101.0,103.0,Business transfer
EMP11674,2022-09-05,Transfer,101.0,103.0,Business transfer
EMP11675,2020-10-29,Joining,,,Initial employment
EMP11676,2024-08-04,Joining,,,Initial employment
EMP11676,2026-02-14,Transfer,101.0,104.0,Business transfer
EMP11677,2019-09-30,Joining,,,Initial employment
EMP11677,2024-06-20,Promotion,101.0,101.0,Role progression
EMP11677,2025-01-01,Transfer,101.0,104.0,Business transfer
EMP11678,2021-10-26,Joining,,,Initial employment
EMP11678,2024-10-30,Promotion,107.0,107.0,Role progression
EMP11679,2025-02-09,Joining,,,Initial employment
EMP11680,2021-11-17,Joining,,,Initial employment
EMP11680,2026-04-27,Manager Change,108.0,108.0,Reporting-line change
EMP11681,2023-04-23,Joining,,,Initial employment
EMP11681,2025-01-10,Leave of Absence,107.0,107.0,Temporary leave
EMP11682,2019-10-20,Joining,,,Initial employment
EMP11682,2023-11-26,Manager Change,106.0,106.0,Reporting-line change
EMP11682,2020-08-28,Transfer,106.0,108.0,Business transfer
EMP11682,2020-09-30,Promotion,106.0,106.0,Role progression
EMP11682,2024-01-31,Promotion,106.0,106.0,Role progression
EMP11683,2025-02-02,Joining,,,Initial employment
EMP11684,2024-10-06,Joining,,,Initial employment
EMP11685,2022-07-16,Joining,,,Initial employment
EMP11686,2019-11-04,Joining,,,Initial employment
EMP11687,2021-09-03,Joining,,,Initial employment
EMP11687,2022-07-18,Resignation,103.0,103.0,Voluntary exit
EMP11687,2024-08-02,Resignation,103.0,103.0,Voluntary exit
EMP11688,2022-06-05,Joining,,,Initial employment
EMP11688,2025-04-16,Termination,102.0,102.0,Involuntary exit
EMP11688,2024-04-26,Promotion,102.0,102.0,Role progression
EMP11689,2022-06-24,Joining,,,Initial employment
EMP11689,2023-06-14,Manager Change,107.0,107.0,Reporting-line change
EMP11689,2025-03-08,Resignation,107.0,107.0,Voluntary exit
EMP11690,2023-02-26,Joining,,,Initial employment
EMP11691,2024-10-31,Joining,,,Initial employment
EMP11692,2022-04-24,Joining,,,Initial employment
EMP11692,2025-03-25,Termination,101.0,101.0,Involuntary exit
EMP11693,2025-04-18,Joining,,,Initial employment
EMP11694,2022-10-10,Joining,,,Initial employment
EMP11694,2026-02-12,Leave of Absence,102.0,102.0,Temporary leave
EMP11695,2023-11-09,Joining,,,Initial employment
EMP11695,2024-10-21,Termination,107.0,107.0,Involuntary exit
EMP11695,2026-01-03,Resignation,107.0,107.0,Voluntary exit
EMP11696,2023-09-16,Joining,,,Initial employment
EMP11697,2024-08-04,Joining,,,Initial employment
EMP11698,2021-03-06,Joining,,,Initial employment
EMP11698,2024-12-05,Transfer,108.0,108.0,Business transfer
EMP11699,2021-06-15,Joining,,,Initial employment
EMP11699,2023-10-29,Promotion,101.0,101.0,Role progression
EMP11699,2022-11-10,Manager Change,101.0,101.0,Reporting-line change
EMP11700,2024-05-15,Joining,,,Initial employment
EMP11700,2026-06-16,MANAGER CHANGE,107.0,107.0,Reporting-line change
EMP11701,2019-07-29,Joining,,,Initial employment
EMP11701,2022-05-17,Termination,103.0,103.0,Involuntary exit
EMP11701,2021-08-30,Transfer,103.0,103.0,Business transfer
EMP11702,2026-04-10,Joining,,,Initial employment
EMP11703,2025-10-30,Joining,,,Initial employment
EMP11704,2025-11-12,Joining,,,Initial employment
EMP11705,2021-08-25,Joining,,,Initial employment
EMP11705,2023-07-24,Manager Change,108.0,108.0,Reporting-line change
EMP11705,2026-01-03,Transfer,108.0,103.0,Business transfer
EMP11706,2020-04-16,Joining,,,Initial employment
EMP11706,2022-04-19,Promotion,101.0,101.0,Role progression
EMP11707,2025-08-14,Joining,,,Initial employment
EMP11708,2021-07-11,Joining,,,Initial employment
EMP11708,2024-01-30,Promotion,102.0,102.0,Role progression
EMP11708,2023-07-24,Transfer,102.0,107.0,Business transfer
EMP11708,2025-07-04,Manager Change,102.0,102.0,Reporting-line change
EMP11709,2019-05-17,Joining,,,Initial employment
EMP11710,2020-01-02,Joining,,,Initial employment
EMP11710,2023-11-18,Resignation,107.0,107.0,Voluntary exit
EMP11711,2019-07-03,Joining,,,Initial employment
EMP11711,2024-05-03,Resignation,103.0,103.0,Voluntary exit
EMP11711,2025-05-12,Transfer,103.0,104.0,Business transfer
EMP11712,2025-11-24,Joining,,,Initial employment
EMP11713,2022-10-30,Joining,,,Initial employment
EMP11714,2026-05-25,Joining,,,Initial employment
EMP11715,2020-06-20,Joining,,,Initial employment
EMP11716,2023-05-22,Joining,,,Initial employment
EMP11716,2024-02-24,Transfer,102.0,102.0,Business transfer
EMP11717,2022-06-27,Joining,,,Initial employment
EMP11717,2023-09-05,Resignation,103.0,103.0,Voluntary exit
EMP11718,2026-01-01,Joining,,,Initial employment
EMP11719,2026-05-01,Joining,,,Initial employment
EMP11720,2022-01-01,Joining,,,Initial employment
EMP11720,2024-07-15,Termination,103.0,103.0,Involuntary exit
EMP11721,2022-07-29,Joining,,,Initial employment
EMP11721,2025-02-24,Manager Change,101.0,101.0,Reporting-line change
EMP11721,2024-10-19,Manager Change,101.0,101.0,Reporting-line change
EMP11722,2021-07-04,Joining,,,Initial employment
EMP11723,2019-06-01,Joining,,,Initial employment
EMP11723,2025-01-10,Resignation,102.0,102.0,Voluntary exit
EMP11723,2024-01-11,Leave of Absence,102.0,102.0,Temporary leave
EMP11724,2021-10-25,Joining,,,Initial employment
EMP11725,2022-05-03,Joining,,,Initial employment
EMP11725,2025-07-11,Rehire,104.0,104.0,Returned employee
EMP11726,2024-05-31,Joining,,,Initial employment
EMP11726,2025-05-01,Promotion,101.0,101.0,Role progression
EMP11726,2025-09-12,Promotion,101.0,101.0,Role progression
EMP11726,2025-10-01,Promotion,101.0,101.0,Role progression
EMP11726,2025-06-23,Promotion,101.0,101.0,Role progression
EMP11727,2025-11-16,Joining,,,Initial employment
EMP11728,2019-09-28,Joining,,,Initial employment
EMP11728,2022-12-28,Promotion,106.0,106.0,Role progression
EMP11728,2020-12-24,Promotion,106.0,106.0,Role progression
EMP11728,2024-04-28,Transfer,106.0,106.0,Business transfer
EMP11728,2024-07-26,Promotion,106.0,106.0,Role progression
EMP11729,2022-04-01,Joining,,,Initial employment
EMP11729,2022-12-23,Transfer,103.0,102.0,Business transfer
EMP11730,2020-04-04,Joining,,,Initial employment
EMP11730,2024-01-27,Resignation,101.0,101.0,Voluntary exit
EMP11731,2019-04-15,Joining,,,Initial employment
EMP11731,2023-02-17,Rehire,106.0,106.0,Returned employee
EMP11731,2019-12-20,Promotion,106.0,106.0,Role progression
EMP11732,2023-09-07,Joining,,,Initial employment
EMP11733,2025-01-18,Joining,,,Initial employment
EMP11734,2025-07-26,Joining,,,Initial employment
EMP11734,2026-04-28,Transfer,102.0,102.0,Business transfer
EMP11735,2020-03-09,Joining,,,Initial employment
EMP11735,2022-07-31,Leave of Absence,101.0,101.0,Temporary leave
EMP11735,2024-09-04,Rehire,101.0,101.0,Returned employee
EMP11735,2024-02-07,Resignation,101.0,101.0,Voluntary exit
EMP11736,2019-05-20,Joining,,,Initial employment
EMP11737,2023-02-03,Joining,,,Initial employment
EMP11737,2025-11-12,Transfer,101.0,107.0,Business transfer
EMP11737,2025-05-27,Transfer,101.0,106.0,Business transfer
EMP11738,2019-03-28,Joining,,,Initial employment
EMP11738,2023-07-31,Leave of Absence,102.0,102.0,Temporary leave
EMP11738,2024-06-02,Transfer,102.0,108.0,Business transfer
EMP11739,2023-09-08,Joining,,,Initial employment
EMP11739,2026-01-25,Promotion,106.0,106.0,Role progression
EMP11740,2025-02-08,Joining,,,Initial employment
EMP11741,2025-08-12,Joining,,,Initial employment
EMP11742,2019-05-09,Joining,,,Initial employment
EMP11742,2020-04-29,Promotion,103.0,103.0,Role progression
EMP11742,2021-05-22,Promotion,103.0,103.0,Role progression
EMP11742,2020-12-11,Transfer,103.0,101.0,Business transfer
EMP11743,2022-06-23,Joining,,,Initial employment
EMP11743,2023-05-21,Rehire,104.0,104.0,Returned employee
EMP11743,2025-04-22,Rehire,104.0,104.0,Returned employee
EMP11743,2023-04-20,Termination,104.0,104.0,Involuntary exit
EMP11744,2023-05-21,Joining,,,Initial employment
EMP11744,2024-05-01,Promotion,101.0,101.0,Role progression
EMP11745,2020-10-31,Joining,,,Initial employment
EMP11746,2019-05-29,Joining,,,Initial employment
EMP11746,2022-01-29,Leave of Absence,107.0,107.0,Temporary leave
EMP11746,2023-01-31,Rehire,107.0,107.0,Returned employee
EMP11746,2021-04-10,Resignation,107.0,107.0,Voluntary exit
EMP11747,2021-09-11,Joining,,,Initial employment
EMP11747,2024-04-22,Termination,101.0,101.0,Involuntary exit
EMP11747,2024-12-05,Rehire,101.0,101.0,Returned employee
EMP11748,2021-05-01,Joining,,,Initial employment
EMP11748,2025-10-25,Promotion,106.0,106.0,Role progression
EMP11749,2022-12-27,Joining,,,Initial employment
EMP11749,2026-06-12,Promotion,108.0,108.0,Role progression
EMP11749,2024-01-07,Resignation,108.0,108.0,Voluntary exit
EMP11750,2020-09-19,Joining,,,Initial employment
EMP11751,2023-02-01,Joining,,,Initial employment
EMP11752,2025-10-29,Joining,,,Initial employment
EMP11753,2024-08-06,Joining,,,Initial employment
EMP11754,2021-06-02,Joining,,,Initial employment
EMP11754,2024-07-07,Transfer,108.0,101.0,Business transfer
EMP11755,2025-05-30,Joining,,,Initial employment
EMP11756,2023-11-24,Joining,,,Initial employment
EMP11757,2019-09-07,Joining,,,Initial employment
EMP11757,2025-01-30,Termination,106.0,106.0,Involuntary exit
EMP11758,2021-08-05,Joining,,,Initial employment
EMP11759,2021-09-01,Joining,,,Initial employment
EMP11760,2022-08-18,Joining,,,Initial employment
EMP11761,2021-09-10,Joining,,,Initial employment
EMP11761,2022-04-08,Leave of Absence,101.0,101.0,Temporary leave
EMP11762,2021-06-07,Joining,,,Initial employment
EMP11762,2021-12-12,Transfer,107.0,107.0,Business transfer
EMP11763,2024-10-18,Joining,,,Initial employment
EMP11764,2026-04-26,Joining,,,Initial employment
EMP11765,2021-05-24,Joining,,,Initial employment
EMP11765,2025-09-04,Promotion,103.0,103.0,Role progression
EMP11765,2023-05-09,Manager Change,103.0,103.0,Reporting-line change
EMP11765,2021-12-10,Promotion,103.0,103.0,Role progression
EMP11766,2022-08-19,Joining,,,Initial employment
EMP11767,2020-04-15,Joining,,,Initial employment
EMP11767,2023-11-15,Leave of Absence,106.0,106.0,Temporary leave
EMP11768,2024-06-10,Joining,,,Initial employment
EMP11769,2019-04-01,Joining,,,Initial employment
EMP11769,2020-04-24,Promotion,101.0,101.0,Role progression
EMP11770,2020-06-13,Joining,,,Initial employment
EMP11770,2022-06-10,Transfer,102.0,105.0,Business transfer
EMP11770,2022-07-23,Transfer,102.0,101.0,Business transfer
EMP11770,2023-04-14,Promotion,102.0,102.0,Role progression
EMP11771,2020-10-22,Joining,,,Initial employment
EMP11771,2023-04-14,Transfer,108.0,103.0,Business transfer
EMP11771,2021-12-26,Transfer,108.0,107.0,Business transfer
EMP11771,2021-05-14,Promotion,108.0,108.0,Role progression
EMP11772,2021-01-08,Joining,,,Initial employment
EMP11773,2021-05-21,Joining,,,Initial employment
EMP11773,2022-04-11,Promotion,104.0,104.0,Role progression
EMP11774,2023-08-14,Joining,,,Initial employment
EMP11775,2019-07-11,Joining,,,Initial employment
EMP11775,2022-04-16,Termination,103.0,103.0,Involuntary exit
EMP11776,2024-06-09,Joining,,,Initial employment
EMP11776,2025-01-10,Leave of Absence,107.0,107.0,Temporary leave
EMP11776,2026-06-21,Rehire,107.0,107.0,Returned employee
EMP11777,2024-12-25,Joining,,,Initial employment
EMP11778,2019-12-11,Joining,,,Initial employment
EMP11778,2021-02-12,Termination,101.0,101.0,Involuntary exit
EMP11778,2023-08-02,Leave of Absence,101.0,101.0,Temporary leave
EMP11779,2021-10-05,Joining,,,Initial employment
EMP11779,2024-03-27,Resignation,101.0,101.0,Voluntary exit
EMP11779,2023-01-22,Promotion,101.0,101.0,Role progression
EMP11779,2025-04-03,Transfer,101.0,106.0,Business transfer
EMP11779,2026-04-01,Leave of Absence,101.0,101.0,Temporary leave
EMP11779,2024-01-14,Rehire,101.0,101.0,Returned employee
EMP11780,2025-12-25,Joining,,,Initial employment
EMP11781,2019-07-22,Joining,,,Initial employment
EMP11782,2020-07-26,Joining,,,Initial employment
EMP11782,2021-11-19,Promotion,102.0,102.0,Role progression
EMP11782,2025-08-11,Leave of Absence,102.0,102.0,Temporary leave
EMP11782,2021-08-26,Resignation,102.0,102.0,Voluntary exit
EMP11783,2019-07-11,Joining,,,Initial employment
EMP11783,2021-06-22,Rehire,107.0,107.0,Returned employee
EMP11784,2024-08-14,Joining,,,Initial employment
EMP11785,2024-03-28,Joining,,,Initial employment
EMP11785,2026-04-15,Promotion,102.0,102.0,Role progression
EMP11786,2023-09-13,Joining,,,Initial employment
EMP11787,2019-11-07,JOINING,,,Initial employment
EMP11787,2025-03-22,Manager Change,101.0,101.0,Reporting-line change
EMP11788,2026-02-09,Joining,,,Initial employment
EMP11789,2024-10-04,Joining,,,Initial employment
EMP11790,2020-03-18,Joining,,,Initial employment
EMP11790,2025-10-02,Termination,103.0,103.0,Involuntary exit
EMP11790,2023-09-08,Manager Change,103.0,103.0,Reporting-line change
EMP11791,2022-06-14,Joining,,,Initial employment
EMP11791,2025-04-15,Leave of Absence,103.0,103.0,Temporary leave
EMP11792,2021-05-19,Joining,,,Initial employment
EMP11793,2020-08-07,Joining,,,Initial employment
EMP11793,2025-09-11,Resignation,101.0,101.0,Voluntary exit
EMP11794,2023-05-14,Joining,,,Initial employment
EMP11795,2023-03-18,Joining,,,Initial employment
EMP11795,2024-09-24,Resignation,103.0,103.0,Voluntary exit
EMP11795,2026-02-22,Resignation,103.0,103.0,Voluntary exit
EMP11795,2024-08-02,Transfer,103.0,104.0,Business transfer
EMP11796,2019-12-26,Joining,,,Initial employment
