Employee_ID,Review_Date,Performance_Rating,Performance_Category,Review_Type
EMP11846,2022-06-30,3.2,Meets Expectations,Mid-Year
EMP11846,2022-12-31,3.4,Meets Expectations,Annual
EMP11846,2023-06-30,3.3,Meets Expectations,Mid-Year
EMP11846,2023-12-31,3.6,Exceeds Expectations,Annual
EMP11846,2024-06-30,3.7,Meets Expectations,Annual
EMP11846,2024-12-31,3.9,Exceeds Expectations,Annual
EMP11846,2025-06-30,3.3,Outstanding,Annual
EMP11846,2025-12-31,3.2,Meets Expectations,Annual
EMP11846,2026-06-30,3.5,Meets Expectations,Annual
EMP11847,2020-12-31,3.4,Exceeds Expectations,Mid-Year
EMP11847,2021-06-30,2.2,Meets Expectations,Annual
EMP11847,2021-12-31,3.6,Meets Expectations,Annual
EMP11847,2022-06-30,3.2,Needs Improvement,Mid-Year
EMP11847,2022-12-31,3.3,Meets Expectations,Annual
EMP11847,2023-06-30,3.7,Meets Expectations,Annual
EMP11847,2023-12-31,3.7,Needs Improvement,Mid-Year
EMP11847,2024-06-30,3.2,Exceeds Expectations,Annual
EMP11847,2024-12-31,4.3,Meets Expectations,Mid-Year
EMP11847,2025-06-30,2.9,Needs Improvement,Annual
EMP11847,2025-12-31,3.1,Meets Expectations,Annual
EMP11847,2026-06-30,3.4,Meets Expectations,Annual
EMP11848,2021-06-30,2.4,Exceeds Expectations,Mid-Year
EMP11848,2021-12-31,2.4,Meets Expectations,Mid-Year
EMP11848,2022-06-30,1.8,Meets Expectations,Mid-Year
EMP11848,2022-12-31,3.3,Meets Expectations,Annual
EMP11848,2023-06-30,3.4,Meets Expectations,Mid-Year
EMP11848,2023-12-31,2.6,Meets Expectations,Annual
EMP11848,2024-06-30,3.3,Meets Expectations,Annual
EMP11848,2024-12-31,,Meets Expectations,Annual
EMP11848,2025-06-30,3.3,Needs Improvement,Annual
EMP11848,2025-12-31,3.7,Needs Improvement,Annual
EMP11848,2026-06-30,3.1,Meets Expectations,Annual
EMP11849,2020-12-31,3.0,Needs Improvement,Annual
EMP11849,2021-06-30,2.2,Meets Expectations,Mid-Year
EMP11849,2021-12-31,2.0,Needs Improvement,Mid-Year
EMP11849,2022-06-30,3.4,Meets Expectations,Mid-Year
EMP11849,2022-12-31,3.5,Needs Improvement,Mid-Year
EMP11849,2023-06-30,4.2,Exceeds Expectations,Mid-Year
EMP11849,2023-12-31,3.3,Outstanding,Annual
EMP11849,2024-06-30,2.9,Meets Expectations,Mid-Year
EMP11849,2024-12-31,3.2,Meets Expectations,Annual
EMP11849,2025-06-30,2.8,Meets Expectations,Mid-Year
EMP11849,2025-12-31,3.6,Meets Expectations,Annual
EMP11849,2026-06-30,3.4,Meets Expectations,Annual
EMP11850,2019-12-31,3.4,Meets Expectations,Mid-Year
EMP11850,2020-06-30,3.3,Needs Improvement,Annual
EMP11850,2020-12-31,3.4,Meets Expectations,Mid-Year
EMP11850,2021-06-30,2.4,Exceeds Expectations,Annual
EMP11850,2021-12-31,2.7,Exceeds Expectations,Annual
EMP11850,2022-06-30,3.6,Needs Improvement,Annual
EMP11850,2022-12-31,2.6,Exceeds Expectations,Annual
EMP11850,2023-06-30,3.3,Meets Expectations,Mid-Year
EMP11850,2023-12-31,2.9,Meets Expectations,Annual
EMP11850,2024-06-30,3.0,Needs Improvement,Mid-Year
EMP11850,2024-12-31,2.7,Exceeds Expectations,Annual
EMP11850,2025-06-30,2.7,Meets Expectations,Mid-Year
EMP11850,2025-12-31,3.8,Meets Expectations,Annual
EMP11850,2026-06-30,3.1,Needs Improvement,Mid-Year
EMP11851,2026-06-30,2.8,Meets Expectations,Mid-Year
EMP11852,2022-12-31,2.9,Meets Expectations,Annual
EMP11852,2023-06-30,2.8,Meets Expectations,Mid-Year
EMP11852,2023-12-31,3.9,Meets Expectations,Annual
EMP11852,2024-06-30,2.9,Exceeds Expectations,Annual
EMP11852,2024-12-31,4.2,Exceeds Expectations,Mid-Year
EMP11852,2025-06-30,3.3,Needs Improvement,Annual
EMP11852,2025-12-31,2.8,Meets Expectations,Mid-Year
EMP11852,2026-06-30,3.3,Meets Expectations,Annual
EMP11853,2019-12-31,3.7,Exceeds Expectations,Annual
EMP11853,2020-06-30,2.9,Needs Improvement,Annual
EMP11853,2020-12-31,2.4,Exceeds Expectations,Mid-Year
EMP11853,2021-06-30,2.7,Meets Expectations,Annual
EMP11853,2021-12-31,1.6,Meets Expectations,Mid-Year
EMP11853,2022-06-30,2.5,Meets Expectations,Annual
EMP11853,2022-12-31,2.9,Needs Improvement,Annual
EMP11853,2023-06-30,2.7,Needs Improvement,Annual
EMP11853,2023-12-31,3.1,Meets Expectations,Annual
EMP11853,2024-06-30,2.5,Meets Expectations,Mid-Year
EMP11853,2024-12-31,2.5,Meets Expectations,Annual
EMP11853,2025-06-30,3.9,Meets Expectations,Annual
EMP11853,2025-12-31,3.9,Exceeds Expectations,Annual
EMP11853,2026-06-30,2.6,Needs Improvement,Annual
EMP11854,2021-06-30,3.4,Meets Expectations,Annual
EMP11854,2021-12-31,2.3,Meets Expectations,Mid-Year
EMP11854,2022-06-30,3.7,Exceeds Expectations,Annual
EMP11854,2022-12-31,2.5,Meets Expectations,Annual
EMP11854,2023-06-30,3.3,Meets Expectations,Annual
EMP11854,2023-12-31,3.1,Exceeds Expectations,Annual
EMP11854,2024-06-30,2.9,Exceeds Expectations,Annual
EMP11854,2024-12-31,3.4,Meets Expectations,Annual
EMP11854,2025-06-30,2.9,Meets Expectations,Annual
EMP11854,2025-12-31,3.2,Meets Expectations,Mid-Year
EMP11854,2026-06-30,2.2,Meets Expectations,Annual
EMP11855,2020-06-30,3.3,Meets Expectations,Mid-Year
EMP11855,2020-12-31,3.5,Needs Improvement,Mid-Year
EMP11855,2021-06-30,,Meets Expectations,Annual
EMP11855,2021-12-31,2.2,Needs Improvement,Mid-Year
EMP11855,2022-06-30,3.2,Needs Improvement,Annual
EMP11855,2022-12-31,2.5,Meets Expectations,Annual
EMP11855,2023-06-30,3.2,Meets Expectations,Mid-Year
EMP11855,2023-12-31,3.3,Meets Expectations,Annual
EMP11855,2024-06-30,4.0,Meets Expectations,Annual
EMP11855,2024-12-31,3.9,Outstanding,Annual
EMP11855,2025-06-30,3.7,Outstanding,Annual
EMP11855,2025-12-31,2.8,Meets Expectations,Mid-Year
EMP11855,2026-06-30,4.1,Outstanding,Annual
EMP11856,2024-06-30,3.1,Outstanding,Annual
EMP11856,2024-12-31,2.1,Meets Expectations,Mid-Year
EMP11856,2025-06-30,3.4,Meets Expectations,Annual
EMP11856,2025-12-31,2.9,Meets Expectations,Annual
EMP11856,2026-06-30,3.3,Meets Expectations,Annual
EMP11857,2026-06-30,2.1,Exceeds Expectations,Mid-Year
EMP11858,2022-12-31,2.8,Needs Improvement,Annual
EMP11858,2023-06-30,3.3,Meets Expectations,Mid-Year
EMP11858,2023-12-31,3.2,Exceeds Expectations,Mid-Year
EMP11858,2024-06-30,3.2,Meets Expectations,Annual
EMP11858,2024-12-31,4.0,Meets Expectations,Annual
EMP11858,2025-06-30,2.6,Exceeds Expectations,Mid-Year
EMP11858,2025-12-31,3.2,Exceeds Expectations,Annual
EMP11858,2026-06-30,3.3,Meets Expectations,Annual
EMP11859,2022-06-30,3.0,Exceeds Expectations,Annual
EMP11859,2022-12-31,2.6,Meets Expectations,Mid-Year
EMP11859,2023-06-30,2.9,Exceeds Expectations,Annual
EMP11859,2023-12-31,3.6,Meets Expectations,Annual
EMP11859,2024-06-30,2.8,Outstanding,Mid-Year
EMP11859,2024-12-31,2.9,Meets Expectations,Annual
EMP11859,2025-06-30,3.4,Meets Expectations,Mid-Year
EMP11859,2025-12-31,4.0,Meets Expectations,Mid-Year
EMP11859,2026-06-30,3.1,Meets Expectations,Annual
EMP11861,2022-06-30,3.5,Meets Expectations,Annual
EMP11861,2022-12-31,2.4,Meets Expectations,Mid-Year
EMP11861,2023-06-30,2.5,Exceeds Expectations,Annual
EMP11861,2023-12-31,3.0,Outstanding,Mid-Year
EMP11861,2024-06-30,3.3,Needs Improvement,Mid-Year
EMP11861,2024-12-31,2.4,Needs Improvement,Mid-Year
EMP11861,2025-06-30,2.9,Exceeds Expectations,Annual
EMP11861,2025-12-31,3.2,Meets Expectations,Annual
EMP11861,2026-06-30,2.9,Meets Expectations,Annual
EMP11862,2019-12-31,2.8,Outstanding,Annual
EMP11862,2020-06-30,2.7,Meets Expectations,Annual
EMP11862,2020-12-31,2.3,Exceeds Expectations,Annual
EMP11862,2021-06-30,3.5,Exceeds Expectations,Annual
EMP11862,2021-12-31,2.8,Exceeds Expectations,Mid-Year
EMP11862,2022-06-30,2.4,Needs Improvement,Annual
EMP11862,2022-12-31,2.8,Meets Expectations,Annual
EMP11862,2023-06-30,2.8,Exceeds Expectations,Mid-Year
EMP11862,2023-12-31,3.9,Needs Improvement,Mid-Year
EMP11862,2024-06-30,3.3,Exceeds Expectations,Mid-Year
EMP11862,2024-12-31,4.2,Meets Expectations,Mid-Year
EMP11862,2025-06-30,4.6,Outstanding,Mid-Year
EMP11862,2025-12-31,3.3,Meets Expectations,Annual
EMP11862,2026-06-30,3.8,Meets Expectations,Mid-Year
EMP11863,2022-06-30,3.3,Needs Improvement,Annual
EMP11863,2022-12-31,3.5,Meets Expectations,Mid-Year
EMP11863,2023-06-30,3.0,Meets Expectations,Annual
EMP11863,2023-12-31,3.2,Exceeds Expectations,Annual
EMP11863,2024-06-30,4.3,Exceeds Expectations,Mid-Year
EMP11863,2024-12-31,3.0,Meets Expectations,Mid-Year
EMP11863,2025-06-30,2.6,Needs Improvement,Mid-Year
EMP11863,2025-12-31,3.7,Needs Improvement,Annual
EMP11863,2026-06-30,2.3,Needs Improvement,Mid-Year
EMP11865,2020-12-31,3.4,Exceeds Expectations,Mid-Year
EMP11865,2021-06-30,2.8,Meets Expectations,Mid-Year
EMP11865,2021-12-31,2.8,Meets Expectations,Mid-Year
EMP11865,2022-06-30,2.1,Meets Expectations,Annual
EMP11865,2022-12-31,3.9,Needs Improvement,Annual
EMP11865,2023-06-30,3.3,Meets Expectations,Annual
EMP11865,2023-12-31,3.9,Exceeds Expectations,Annual
EMP11865,2024-06-30,3.0,Meets Expectations,Annual
EMP11865,2024-12-31,2.4,Meets Expectations,Mid-Year
EMP11865,2025-06-30,4.0,Exceeds Expectations,Annual
EMP11865,2025-12-31,3.5,Meets Expectations,Mid-Year
EMP11865,2026-06-30,4.0,Exceeds Expectations,Mid-Year
EMP11866,2024-12-31,3.9,Meets Expectations,Annual
EMP11866,2025-06-30,2.8,Meets Expectations,Mid-Year
EMP11866,2025-12-31,3.1,Meets Expectations,Annual
EMP11866,2026-06-30,2.8,Meets Expectations,Annual
EMP11867,2025-06-30,5.0,Exceeds Expectations,Annual
EMP11867,2025-12-31,3.7,Meets Expectations,Annual
EMP11867,2026-06-30,2.4,Meets Expectations,Annual
EMP11868,2022-06-30,2.8,Meets Expectations,Annual
EMP11868,2022-12-31,3.6,Meets Expectations,Annual
EMP11868,2023-06-30,2.9,Meets Expectations,Annual
EMP11868,2023-12-31,3.6,Meets Expectations,Mid-Year
EMP11868,2024-06-30,2.2,Exceeds Expectations,Mid-Year
EMP11868,2024-12-31,2.8,Exceeds Expectations,Annual
EMP11868,2025-06-30,3.8,Exceeds Expectations,Mid-Year
EMP11868,2025-12-31,3.7,Needs Improvement,Mid-Year
EMP11868,2026-06-30,2.7,Meets Expectations,Mid-Year
EMP11869,2020-06-30,3.6,Exceeds Expectations,Mid-Year
EMP11869,2020-12-31,1.9,Meets Expectations,Mid-Year
EMP11869,2021-06-30,1.5,Meets Expectations,Annual
EMP11869,2021-12-31,2.1,Needs Improvement,Annual
EMP11869,2022-06-30,4.3,Meets Expectations,Annual
EMP11869,2022-12-31,3.4,Meets Expectations,Annual
EMP11869,2023-06-30,3.1,Meets Expectations,Mid-Year
EMP11869,2023-12-31,2.5,Meets Expectations,Mid-Year
EMP11869,2024-06-30,3.2,Needs Improvement,Mid-Year
EMP11869,2024-12-31,4.3,Meets Expectations,Mid-Year
EMP11869,2025-06-30,3.6,Needs Improvement,Annual
EMP11869,2025-12-31,4.3,Meets Expectations,Mid-Year
EMP11869,2026-06-30,2.4,Exceeds Expectations,Annual
EMP11870,2021-06-30,2.7,Exceeds Expectations,Annual
EMP11870,2021-12-31,3.2,Outstanding,Annual
EMP11870,2022-06-30,3.8,Meets Expectations,Annual
EMP11870,2022-12-31,3.4,Meets Expectations,Mid-Year
EMP11870,2023-06-30,2.8,Meets Expectations,Mid-Year
EMP11870,2023-12-31,2.7,Meets Expectations,Mid-Year
EMP11870,2024-06-30,3.3,Meets Expectations,Annual
EMP11870,2024-12-31,1.3,Meets Expectations,Annual
EMP11870,2025-06-30,3.3,Exceeds Expectations,Annual
EMP11870,2025-12-31,4.2,Exceeds Expectations,Mid-Year
EMP11870,2026-06-30,3.7,Meets Expectations,Annual
EMP11872,2023-06-30,2.9,Needs Improvement,Mid-Year
EMP11872,2023-12-31,4.0,Meets Expectations,Mid-Year
EMP11872,2024-06-30,3.7,Meets Expectations,Mid-Year
EMP11872,2024-12-31,3.4,Meets Expectations,Annual
EMP11872,2025-06-30,4.0,Meets Expectations,Annual
EMP11872,2025-12-31,3.8,Needs Improvement,Annual
EMP11872,2026-06-30,3.7,Meets Expectations,Annual
EMP11873,2021-06-30,3.4,Meets Expectations,Annual
EMP11873,2021-12-31,1.2,Meets Expectations,Annual
EMP11873,2022-06-30,3.3,Exceeds Expectations,Mid-Year
EMP11873,2022-12-31,2.5,Exceeds Expectations,Annual
EMP11873,2023-06-30,2.8,Needs Improvement,Annual
EMP11873,2023-12-31,2.2,Needs Improvement,Mid-Year
EMP11873,2024-06-30,2.9,Meets Expectations,Annual
EMP11873,2024-12-31,2.9,Meets Expectations,Annual
EMP11873,2025-06-30,4.5,Meets Expectations,Mid-Year
EMP11873,2025-12-31,3.7,Needs Improvement,Mid-Year
EMP11873,2026-06-30,3.1,Meets Expectations,Annual
EMP11874,2025-06-30,3.5,Exceeds Expectations,Annual
EMP11874,2025-12-31,3.0,Meets Expectations,Annual
EMP11874,2026-06-30,2.8,Meets Expectations,Annual
EMP11875,2023-06-30,4.4,Needs Improvement,Annual
EMP11875,2023-12-31,3.6,Exceeds Expectations,Annual
EMP11875,2024-06-30,2.8,Meets Expectations,Annual
EMP11875,2024-12-31,2.9,Exceeds Expectations,Mid-Year
EMP11875,2025-06-30,3.4,Meets Expectations,Annual
EMP11875,2025-12-31,3.5,Meets Expectations,Annual
EMP11875,2026-06-30,2.4,Meets Expectations,Annual
EMP11876,2022-12-31,3.4,Needs Improvement,Mid-Year
EMP11876,2023-06-30,3.3,Meets Expectations,Mid-Year
EMP11876,2023-12-31,2.6,Meets Expectations,Annual
EMP11876,2024-06-30,3.6,Needs Improvement,Mid-Year
EMP11876,2024-12-31,2.4,Meets Expectations,Mid-Year
EMP11876,2025-06-30,1.5,Meets Expectations,Mid-Year
EMP11876,2025-12-31,3.7,Meets Expectations,Annual
EMP11876,2026-06-30,2.7,Meets Expectations,Annual
EMP11877,2020-12-31,3.6,Exceeds Expectations,Annual
EMP11877,2021-06-30,3.4,Meets Expectations,Annual
EMP11877,2021-12-31,3.1,Meets Expectations,Mid-Year
EMP11877,2022-06-30,2.7,Meets Expectations,Annual
EMP11877,2022-12-31,3.2,Meets Expectations,Mid-Year
EMP11877,2023-06-30,3.4,Exceeds Expectations,Mid-Year
EMP11877,2023-12-31,2.9,Exceeds Expectations,Mid-Year
EMP11877,2024-06-30,3.0,Meets Expectations,Mid-Year
EMP11877,2024-12-31,2.9,Meets Expectations,Annual
EMP11877,2025-06-30,2.7,Meets Expectations,Annual
EMP11877,2025-12-31,4.2,Exceeds Expectations,Mid-Year
EMP11877,2026-06-30,2.8,Meets Expectations,Annual
EMP11878,2023-06-30,3.4,Meets Expectations,Annual
EMP11878,2023-12-31,3.5,Exceeds Expectations,Mid-Year
EMP11878,2024-06-30,3.4,Needs Improvement,Annual
EMP11878,2024-12-31,2.7,Meets Expectations,Annual
EMP11878,2025-06-30,2.8,Meets Expectations,Mid-Year
EMP11878,2025-12-31,3.1,Exceeds Expectations,Annual
EMP11878,2026-06-30,3.5,Meets Expectations,Mid-Year
EMP11879,2025-06-30,2.8,Needs Improvement,Mid-Year
EMP11879,2025-12-31,3.1,Exceeds Expectations,Annual
EMP11879,2026-06-30,2.0,Needs Improvement,Mid-Year
EMP11880,2026-06-30,3.0,Exceeds Expectations,Annual
EMP11881,2020-12-31,2.9,Meets Expectations,Mid-Year
EMP11881,2021-06-30,2.8,Exceeds Expectations,Annual
EMP11881,2021-12-31,3.3,Meets Expectations,Mid-Year
EMP11881,2022-06-30,2.9,Meets Expectations,Annual
EMP11881,2022-12-31,3.4,Needs Improvement,Annual
EMP11881,2023-06-30,2.5,Exceeds Expectations,Mid-Year
EMP11881,2023-12-31,3.3,Exceeds Expectations,Mid-Year
EMP11881,2024-06-30,2.4,Needs Improvement,Annual
EMP11881,2024-12-31,3.2,Exceeds Expectations,Mid-Year
EMP11881,2025-06-30,2.5,Needs Improvement,Annual
EMP11881,2025-12-31,3.8,Meets Expectations,Annual
EMP11881,2026-06-30,3.6,Exceeds Expectations,Mid-Year
EMP11882,2019-12-31,3.5,Needs Improvement,Mid-Year
EMP11882,2020-06-30,2.3,Outstanding,Mid-Year
EMP11882,2020-12-31,3.5,Meets Expectations,Mid-Year
EMP11882,2021-06-30,2.8,Meets Expectations,Mid-Year
EMP11882,2021-12-31,2.5,Meets Expectations,Mid-Year
EMP11882,2022-06-30,3.7,Meets Expectations,Mid-Year
EMP11882,2022-12-31,3.4,Meets Expectations,Annual
EMP11882,2023-06-30,3.3,Needs Improvement,Mid-Year
EMP11882,2023-12-31,2.5,Meets Expectations,Annual
EMP11882,2024-06-30,3.4,Exceeds Expectations,Mid-Year
EMP11882,2024-12-31,4.3,Meets Expectations,Annual
EMP11882,2025-06-30,1.6,Meets Expectations,Mid-Year
EMP11882,2025-12-31,3.1,Meets Expectations,Mid-Year
EMP11882,2026-06-30,3.5,Meets Expectations,Mid-Year
EMP11883,2020-12-31,3.5,Needs Improvement,Mid-Year
EMP11883,2021-06-30,3.6,Meets Expectations,Mid-Year
EMP11883,2021-12-31,3.4,Needs Improvement,Annual
EMP11883,2022-06-30,3.1,Meets Expectations,Annual
EMP11883,2022-12-31,3.2,Exceeds Expectations,Annual
EMP11883,2023-06-30,3.6,Meets Expectations,Mid-Year
EMP11883,2023-12-31,3.4,Meets Expectations,Mid-Year
EMP11883,2024-06-30,2.7,Meets Expectations,Annual
EMP11883,2024-12-31,4.2,Needs Improvement,Mid-Year
EMP11883,2025-06-30,2.6,Meets Expectations,Mid-Year
EMP11883,2025-12-31,2.9,Meets Expectations,Annual
EMP11883,2026-06-30,3.0,Meets Expectations,Mid-Year
EMP11884,2022-06-30,3.1,Exceeds Expectations,Annual
EMP11884,2022-12-31,3.5,Exceeds Expectations,Mid-Year
EMP11884,2023-06-30,4.1,Exceeds Expectations,Mid-Year
EMP11884,2023-12-31,2.7,Needs Improvement,Mid-Year
EMP11884,2024-06-30,3.0,Meets Expectations,Mid-Year
EMP11884,2024-12-31,3.4,Exceeds Expectations,Annual
EMP11884,2025-06-30,2.7,Meets Expectations,Annual
EMP11884,2025-12-31,3.0,Needs Improvement,Annual
EMP11884,2026-06-30,3.5,Outstanding,Mid-Year
EMP11885,2026-06-30,3.2,Meets Expectations,Annual
EMP11886,2026-06-30,,Meets Expectations,Annual
EMP11887,2024-12-31,2.9,Meets Expectations,Annual
EMP11887,2025-06-30,3.4,Exceeds Expectations,Mid-Year
EMP11887,2025-12-31,2.5,Meets Expectations,Mid-Year
EMP11887,2026-06-30,3.3,Meets Expectations,Annual
EMP11888,2024-12-31,2.9,Meets Expectations,Annual
EMP11888,2025-06-30,3.0,Needs Improvement,Mid-Year
EMP11888,2025-12-31,3.1,Exceeds Expectations,Mid-Year
EMP11888,2026-06-30,2.1,Meets Expectations,Annual
EMP11889,2023-12-31,3.8,Meets Expectations,Annual
EMP11889,2024-06-30,3.8,Meets Expectations,Annual
EMP11889,2024-12-31,2.3,Exceeds Expectations,Annual
EMP11889,2025-06-30,2.4,Meets Expectations,Annual
EMP11889,2025-12-31,2.9,Meets Expectations,Mid-Year
EMP11889,2026-06-30,4.0,Meets Expectations,Mid-Year
EMP11890,2024-06-30,3.8,Exceeds Expectations,Annual
EMP11890,2024-12-31,3.1,Meets Expectations,Annual
EMP11890,2025-06-30,2.7,Exceeds Expectations,Mid-Year
EMP11890,2025-12-31,3.5,Exceeds Expectations,Annual
EMP11890,2026-06-30,2.5,Meets Expectations,Mid-Year
EMP11891,2025-06-30,3.0,Meets Expectations,Annual
EMP11891,2025-12-31,4.0,Needs Improvement,Mid-Year
EMP11891,2026-06-30,2.4,Meets Expectations,Mid-Year
EMP11892,2020-12-31,2.5,Exceeds Expectations,Annual
EMP11892,2021-06-30,3.7,Exceeds Expectations,Mid-Year
EMP11892,2021-12-31,3.4,Exceeds Expectations,Mid-Year
EMP11892,2022-06-30,2.4,Meets Expectations,Mid-Year
EMP11892,2022-12-31,2.4,Exceeds Expectations,Annual
EMP11892,2023-06-30,3.3,Exceeds Expectations,Mid-Year
EMP11892,2023-12-31,2.4,Meets Expectations,Annual
EMP11892,2024-06-30,2.4,Meets Expectations,Mid-Year
EMP11892,2024-12-31,3.5,Meets Expectations,Annual
EMP11892,2025-06-30,3.5,Needs Improvement,Mid-Year
EMP11892,2025-12-31,2.5,Meets Expectations,Annual
EMP11892,2026-06-30,2.5,Needs Improvement,Annual
EMP11893,2025-06-30,3.5,Meets Expectations,Mid-Year
EMP11893,2025-12-31,3.2,Outstanding,Annual
EMP11893,2026-06-30,2.3,Meets Expectations,Annual
EMP11894,2024-12-31,3.7,Meets Expectations,Mid-Year
EMP11894,2025-06-30,3.6,Needs Improvement,Mid-Year
EMP11894,2025-12-31,3.8,Needs Improvement,Annual
EMP11894,2026-06-30,3.6,Needs Improvement,Annual
EMP11895,2024-12-31,2.9,Meets Expectations,Mid-Year
EMP11895,2025-06-30,3.5,Meets Expectations,Mid-Year
EMP11895,2025-12-31,3.2,Meets Expectations,Annual
EMP11895,2026-06-30,2.8,Needs Improvement,Mid-Year
EMP11896,2023-06-30,3.8,Meets Expectations,Annual
EMP11896,2023-12-31,2.5,Outstanding,Annual
EMP11896,2024-06-30,2.3,Exceeds Expectations,Annual
EMP11896,2024-12-31,4.0,Meets Expectations,Mid-Year
EMP11896,2025-06-30,4.3,Outstanding,Annual
EMP11896,2025-12-31,2.4,Needs Improvement,Annual
EMP11896,2026-06-30,3.6,Needs Improvement,Annual
EMP11897,2026-06-30,2.2,Meets Expectations,Annual
EMP11898,2019-12-31,4.0,Meets Expectations,Mid-Year
EMP11898,2020-06-30,3.8,Outstanding,Annual
EMP11898,2020-12-31,3.8,Needs Improvement,Annual
EMP11898,2021-06-30,2.9,Meets Expectations,Mid-Year
EMP11898,2021-12-31,2.3,Exceeds Expectations,Annual
EMP11898,2022-06-30,2.3,Meets Expectations,Mid-Year
EMP11898,2022-12-31,4.1,Meets Expectations,Annual
EMP11898,2023-06-30,3.2,Meets Expectations,Annual
EMP11898,2023-12-31,3.7,Meets Expectations,Annual
EMP11898,2024-06-30,3.4,Meets Expectations,Annual
EMP11898,2024-12-31,3.0,Meets Expectations,Annual
EMP11898,2025-06-30,3.7,Meets Expectations,Mid-Year
EMP11898,2025-12-31,4.4,Meets Expectations,Annual
EMP11898,2026-06-30,2.0,Meets Expectations,Mid-Year
EMP11899,2026-06-30,2.7,Meets Expectations,Annual
EMP11900,2022-06-30,3.3,Exceeds Expectations,Mid-Year
EMP11900,2022-12-31,3.7,Meets Expectations,Mid-Year
EMP11900,2023-06-30,3.5,Exceeds Expectations,Annual
EMP11900,2023-12-31,2.7,Meets Expectations,Annual
EMP11900,2024-06-30,2.0,Exceeds Expectations,Mid-Year
EMP11900,2024-12-31,3.1,Needs Improvement,Mid-Year
EMP11900,2025-06-30,3.4,Exceeds Expectations,Annual
EMP11900,2025-12-31,4.5,Needs Improvement,Annual
EMP11900,2026-06-30,4.2,Meets Expectations,Mid-Year
EMP11901,2022-06-30,2.8,Meets Expectations,Annual
EMP11901,2022-12-31,3.3,Outstanding,Annual
EMP11901,2023-06-30,3.0,Needs Improvement,Mid-Year
EMP11901,2023-12-31,1.8,Meets Expectations,Mid-Year
EMP11901,2024-06-30,3.3,Meets Expectations,Mid-Year
EMP11901,2024-12-31,3.5,Meets Expectations,Annual
EMP11901,2025-06-30,3.1,Meets Expectations,Annual
EMP11901,2025-12-31,2.7,Exceeds Expectations,Annual
EMP11901,2026-06-30,2.9,Needs Improvement,Annual
EMP11902,2025-12-31,2.9,Meets Expectations,Annual
EMP11902,2026-06-30,2.2,Meets Expectations,Mid-Year
EMP11903,2021-12-31,3.9,Exceeds Expectations,Mid-Year
EMP11903,2022-06-30,3.3,Outstanding,Annual
EMP11903,2022-12-31,3.5,Needs Improvement,Mid-Year
EMP11903,2023-06-30,3.1,Meets Expectations,Annual
EMP11903,2023-12-31,3.1,Meets Expectations,Annual
EMP11903,2024-06-30,3.3,Exceeds Expectations,Annual
EMP11903,2024-12-31,3.9,Needs Improvement,Annual
EMP11903,2025-06-30,3.5,Exceeds Expectations,Annual
EMP11903,2025-12-31,2.2,Meets Expectations,Annual
EMP11903,2026-06-30,1.8,Needs Improvement,Mid-Year
EMP11904,2022-12-31,3.8,Meets Expectations,Mid-Year
EMP11904,2023-06-30,3.3,Needs Improvement,Mid-Year
EMP11904,2023-12-31,3.2,Needs Improvement,Annual
EMP11904,2024-06-30,2.7,Needs Improvement,Annual
EMP11904,2024-12-31,3.4,Outstanding,Annual
EMP11904,2025-06-30,2.7,Meets Expectations,Annual
EMP11904,2025-12-31,3.4,Needs Improvement,Mid-Year
EMP11904,2026-06-30,2.8,Exceeds Expectations,Mid-Year
EMP11905,2026-06-30,3.4,Exceeds Expectations,Mid-Year
EMP11906,2024-12-31,2.9,Needs Improvement,Mid-Year
EMP11906,2025-06-30,2.7,Exceeds Expectations,Annual
EMP11906,2025-12-31,3.3,Exceeds Expectations,Annual
EMP11906,2026-06-30,2.6,Meets Expectations,Mid-Year
EMP11907,2020-12-31,3.2,Meets Expectations,Mid-Year
EMP11907,2021-06-30,3.5,Exceeds Expectations,Mid-Year
